Temperature,Dewpoint,WindDirection,Humidity,pressure,WindSpeed
72,59,VAR,64,26.83,6
72,61,VAR,69,26.86,6
70,61,VAR,73,26.86,6
68,61,VAR,78,26.86,5
68,61,VAR,78,26.86,5
68,61,VAR,78,26.86,3
68,61,VAR,78,26.86,3
68,61,VAR,78,26.83,2
66,61,VAR,83,26.83,1
66,63,VAR,88,26.83,2
66,63,VAR,88,26.83,5
66,63,VAR,88,26.81,3
66,63,VAR,88,26.81,5
64,63,VAR,94,26.81,3
66,63,VAR,88,26.81,5
64,63,VAR,94,26.81,3
64,64,ENE,100,26.81,3
64,63,VAR,94,26.81,2
64,64,VAR,100,26.81,2
64,64,VAR,100,26.81,3
64,63,NNW,94,26.81,3
64,64,VAR,100,26.83,3
64,64,VAR,100,26.83,3
64,64,VAR,100,26.86,2
66,66,VAR,100,26.86,2
70,64,NNE,83,26.86,6
72,63,NNE,73,26.89,9
72,63,NE,73,26.89,9
72,61,NE,69,26.89,9
73,61,NE,65,26.89,10
75,61,VAR,61,26.89,2
73,59,NE,61,26.89,10
75,59,VAR,57,26.86,2
77,59,VAR,54,26.86,9
77,57,NNE,50,26.83,8
79,59,VAR,51,26.83,2
79,57,NE,47,26.81,7
79,57,VAR,47,26.81,2
77,57,NE,50,26.81,6
79,59,NE,51,26.78,6
79,59,NE,51,26.78,7
77,59,NE,54,26.81,7
77,59,NNE,54,26.81,7
75,61,NNE,61,26.81,5
75,61,NE,61,26.81,5
73,63,VAR,69,26.81,2
72,63,NNE,73,26.83,3
72,63,NE,73,26.83,5
72,64,NE,78,26.83,5
70,64,NE,83,26.86,6
70,64,NE,83,26.86,6
70,64,NNE,83,26.86,5
68,64,NNE,88,26.86,6
70,64,NE,83,26.86,8
70,63,NNE,78,26.86,7
68,63,VAR,83,26.86,3
66,63,VAR,88,26.86,5
68,64,VAR,88,26.83,5
68,64,NE,88,26.86,5
68,64,ENE,88,26.83,5
68,64,VAR,88,26.83,1
68,64,VAR,88,26.81,2
68,64,VAR,88,26.81,2
68,64,VAR,88,26.81,1
68,66,VAR,94,26.81,1
70,66,VAR,88,26.81,1
68,64,VAR,88,26.81,2
70,66,VAR,88,26.83,3
70,64,VAR,83,26.83,3
68,64,VAR,88,26.83,3
68,66,VAR,94,26.83,2
68,66,VAR,94,26.86,3
70,66,VAR,88,26.86,9
70,66,NNE,88,26.89,10
72,68,VAR,88,26.89,12
72,68,NNE,88,26.89,12
73,66,VAR,78,26.89,10
75,66,VAR,73,26.89,12
77,64,VAR,65,26.86,12
79,64,VAR,61,26.86,12
79,66,VAR,65,26.86,13
81,66,VAR,61,26.86,10
79,64,NNE,61,26.86,10
81,64,NNE,58,26.83,12
81,64,VAR,58,26.81,8
81,64,NE,58,26.81,8
81,63,VAR,54,26.78,7
82,64,VAR,54,26.78,7
82,63,NNE,51,26.78,8
82,63,NE,51,26.78,8
81,63,NE,54,26.78,8
82,63,NE,51,26.78,8
81,63,ENE,54,26.78,8
79,63,NE,57,26.78,8
77,64,NE,65,26.81,8
77,64,NE,65,26.81,7
75,64,NE,69,26.83,7
73,64,NE,73,26.83,6
73,66,NE,78,26.86,5
72,64,ENE,78,26.86,5
72,66,NE,83,26.89,3
70,64,VAR,83,26.89,2
72,66,VAR,83,26.86,2
70,64,VAR,83,26.89,2
70,64,VAR,83,26.86,3
68,64,VAR,88,26.86,3
70,64,VAR,83,26.86,3
70,64,VAR,83,26.86,3
70,64,VAR,83,26.86,2
63,63,VAR,100,26.81,1
63,63,VAR,100,26.81,1
63,63,VAR,100,26.81,1
63,63,VAR,100,26.83,1
64,64,VAR,100,26.83,1
68,66,VAR,94,26.83,2
72,61,VAR,69,26.86,5
75,57,VAR,53,26.86,9
77,57,VAR,50,26.86,8
79,57,VAR,47,26.86,7
79,55,VAR,44,26.83,10
81,57,NW,45,26.83,9
81,57,NNW,45,26.83,9
81,55,NNW,42,26.83,10
82,55,NW,39,26.81,10
82,54,NW,37,26.78,10
82,54,VAR,37,26.78,9
82,50,VAR,32,26.78,8
82,50,WNW,32,26.75,9
82,50,VAR,32,26.75,9
82,48,VAR,30,26.73,8
82,48,VAR,30,26.73,7
82,50,NW,32,26.75,7
82,52,VAR,35,26.75,5
77,52,VAR,41,26.78,5
77,54,VAR,44,26.78,2
75,57,WNW,53,26.81,5
73,57,WNW,57,26.81,3
72,57,WNW,60,26.81,5
70,61,VAR,73,26.83,1
68,61,VAR,78,26.83,3
66,64,VAR,94,26.83,3
66,61,VAR,83,26.83,2
68,57,VAR,68,26.83,1
68,55,VAR,64,26.83,2
68,57,VAR,68,26.81,2
66,55,VAR,68,26.81,2
68,55,VAR,64,26.78,2
68,55,VAR,64,26.78,2
63,57,VAR,82,26.78,2
61,57,VAR,88,26.78,1
59,57,VAR,94,26.78,1
59,57,VAR,94,26.81,1
59,57,VAR,94,26.81,2
57,57,VAR,100,26.81,1
61,59,VAR,94,26.83,1
66,61,VAR,83,26.83,1
70,57,VAR,64,26.83,2
73,54,VAR,50,26.83,3
77,41,VAR,28,26.86,8
79,41,VAR,26,26.83,7
79,37,VAR,23,26.83,8
81,36,VAR,20,26.83,9
81,34,VAR,18,26.83,8
82,43,VAR,25,26.81,7
82,43,VAR,25,26.81,8
82,39,NW,21,26.78,7
82,37,NNW,20,26.78,5
84,39,VAR,20,26.75,7
84,39,VAR,20,26.73,6
84,39,NNW,20,26.73,7
84,39,VAR,20,26.73,5
84,36,NNE,18,26.75,8
82,39,VAR,21,26.75,7
82,39,NNE,21,26.75,7
81,41,VAR,24,26.75,5
79,43,VAR,28,26.78,3
77,45,VAR,32,26.78,2
73,50,VAR,44,26.81,1
73,52,VAR,47,26.81,1
72,48,VAR,43,26.83,2
73,46,VAR,38,26.83,2
70,54,VAR,56,26.83,2
68,54,WNW,60,26.86,3
66,52,VAR,60,26.83,2
63,54,ESE,72,26.83,3
63,57,VAR,82,26.83,2
63,59,VAR,88,26.83,2
61,57,VAR,88,26.81,1
61,59,VAR,94,26.81,1
59,57,VAR,94,26.81,2
61,59,WNW,94,26.81,3
59,57,VAR,94,26.81,1
61,57,VAR,88,26.81,1
59,57,VAR,94,26.81,2
59,57,VAR,94,26.83,2
59,57,VAR,94,26.83,2
63,54,VAR,72,26.83,2
68,57,VAR,68,26.86,2
72,54,VAR,53,26.89,6
75,48,VAR,38,26.89,5
77,46,NNE,34,26.89,10
79,45,E,30,26.91,8
79,41,VAR,26,26.89,3
81,41,NNE,24,26.89,10
81,39,NNE,23,26.89,10
82,39,VAR,21,26.86,3
84,41,NW,22,26.83,8
84,41,VAR,22,26.83,3
82,41,NE,23,26.81,8
84,41,VAR,22,26.81,3
84,41,NNW,22,26.78,8
84,43,VAR,23,26.78,3
84,41,NNW,22,26.78,7
84,41,VAR,22,26.78,8
84,39,NNW,20,26.78,7
82,41,NNW,23,26.78,7
81,43,NNW,26,26.78,5
77,48,VAR,36,26.81,3
75,50,VAR,41,26.83,2
73,52,VAR,47,26.86,1
72,54,SE,53,26.86,3
72,54,VAR,53,26.86,1
72,55,VAR,57,26.83,1
68,61,VAR,78,26.81,1
70,64,NW,83,26.78,3
70,63,NNW,78,26.78,3
72,64,VAR,78,26.81,7
72,64,VAR,78,26.81,3
73,63,VAR,69,26.83,8
73,63,VAR,69,26.86,6
73,64,NNE,73,26.86,12
75,66,NNE,73,26.86,17
77,66,VAR,69,26.83,13
77,66,NNE,69,26.83,16
77,68,NE,74,26.78,14
77,66,NE,69,26.78,14
77,66,NE,69,26.78,13
75,66,NNE,73,26.81,12
75,68,NE,78,26.81,9
75,68,NE,78,26.83,8
73,68,NE,83,26.86,6
73,70,NNE,88,26.86,8
73,72,NE,94,26.86,8
72,72,NE,100,26.83,9
72,72,NE,100,26.83,10
72,72,ENE,100,26.83,6
70,70,NE,100,26.81,6
70,70,NE,100,26.81,5
70,70,ENE,100,26.81,5
70,70,ENE,100,26.83,8
68,68,ENE,100,26.86,3
68,68,VAR,100,26.89,2
72,72,E,100,26.91,8
75,70,E,83,26.91,14
79,68,E,69,26.89,13
84,64,E,51,26.89,16
82,63,E,51,26.86,16
82,63,E,51,26.83,13
81,64,E,58,26.81,13
81,68,ENE,65,26.81,12
79,68,NE,69,26.81,8
77,70,NNE,78,26.83,7
77,72,NNE,83,26.86,10
75,72,NE,89,26.89,10
73,72,NE,94,26.89,8
73,72,NE,94,26.91,8
73,73,ENE,100,26.91,6
73,73,ENE,100,26.89,5
73,73,E,100,26.89,7
73,73,ENE,100,26.86,5
73,73,VAR,100,26.86,2
72,72,E,100,26.83,6
72,72,E,100,26.86,5
72,72,ENE,100,26.89,6
75,72,ENE,89,26.94,7
73,70,ENE,88,26.94,6
77,68,E,74,26.94,9
79,68,NE,69,26.91,8
81,66,ENE,61,26.89,6
81,66,E,61,26.83,7
84,64,VAR,51,26.83,3
81,64,ENE,58,26.81,7
82,64,ENE,54,26.81,6
82,64,VAR,54,26.83,2
81,68,VAR,65,26.86,1
79,68,SSE,69,26.89,3
79,70,VAR,74,26.91,2
75,72,ESE,89,26.94,5
75,73,ESE,94,26.94,3
73,72,VAR,94,26.94,3
72,72,SSE,100,26.91,3
72,72,VAR,100,26.91,2
72,72,NE,100,26.89,3
72,72,NE,100,26.86,3
70,70,NE,100,26.86,5
68,68,NE,100,26.91,5
68,68,VAR,100,26.94,3
81,64,NNW,58,26.94,6
82,43,NNE,25,26.91,9
84,43,NNE,23,26.89,9
84,43,NE,23,26.86,9
84,46,S,27,26.83,8
86,48,VAR,27,26.83,8
84,50,VAR,30,26.83,3
82,50,NNE,32,26.86,7
79,52,NNE,39,26.86,6
75,59,ENE,57,26.91,7
73,55,ENE,53,26.94,5
72,57,VAR,60,26.94,2
70,55,VAR,60,26.94,3
68,57,VAR,68,26.94,1
68,57,VAR,68,26.91,3
63,59,SSE,88,26.89,3
59,57,VAR,94,26.86,2
59,59,VAR,100,26.91,1
61,59,VAR,94,26.94,2
75,55,ENE,50,26.97,8
77,52,NE,41,26.97,9
79,46,NE,32,26.97,10
81,45,NE,28,26.94,9
82,45,NE,26,26.89,10
84,41,VAR,22,26.86,8
82,37,VAR,20,26.86,2
82,41,NNE,23,26.86,8
81,43,NNE,26,26.86,7
75,48,NNE,38,26.89,5
73,50,NE,44,26.91,6
70,54,VAR,56,26.94,1
70,54,VAR,56,26.94,3
68,55,VAR,64,26.94,3
66,57,VAR,73,26.94,3
64,57,VAR,77,26.91,1
64,57,VAR,77,26.89,2
63,57,VAR,82,26.89,2
61,59,VAR,94,26.89,2
57,57,VAR,100,26.89,1
57,57,VAR,100,26.91,2
64,64,VAR,100,26.94,1
73,61,E,65,26.94,8
77,59,E,54,26.91,8
79,57,E,47,26.89,9
79,55,E,44,26.86,9
82,57,E,42,26.83,7
81,57,E,45,26.83,8
81,55,E,42,26.83,8
77,57,E,50,26.83,7
75,61,ESE,61,26.86,5
72,61,SE,69,26.89,3
70,61,E,73,26.91,5
70,61,ESE,73,26.91,5
68,61,VAR,78,26.91,3
66,63,E,88,26.89,5
64,61,E,88,26.89,5
63,63,E,100,26.86,3
59,59,VAR,100,26.86,2
66,66,VAR,100,26.94,1
70,64,E,83,26.94,9
73,61,E,65,26.94,10
77,61,E,57,26.91,9
79,59,E,51,26.89,7
81,55,ESE,42,26.86,9
81,55,ESE,42,26.81,9
81,55,E,42,26.81,8
81,54,E,39,26.81,7
79,55,E,44,26.81,7
75,59,E,57,26.83,5
73,59,SE,61,26.83,3
72,59,VAR,64,26.86,5
70,61,VAR,73,26.89,2
68,61,VAR,78,26.89,1
66,61,VAR,83,26.89,1
63,63,VAR,100,26.86,2
63,63,SE,100,26.86,5
64,64,ESE,100,26.86,5
66,64,E,94,26.86,5
64,64,VAR,100,26.89,1
63,63,VAR,100,26.91,1
70,66,ESE,88,26.94,7
73,63,ESE,69,26.94,6
75,59,VAR,57,26.94,2
75,59,ENE,57,26.94,6
79,59,VAR,51,26.89,3
81,55,VAR,42,26.89,3
81,54,ESE,39,26.86,5
81,52,VAR,37,26.83,3
82,50,E,32,26.83,3
75,55,S,50,26.86,5
72,59,VAR,64,26.89,3
73,57,VAR,57,26.91,2
70,59,NE,68,26.94,3
70,57,VAR,64,26.91,1
68,59,VAR,73,26.91,2
64,59,E,83,26.91,5
64,59,VAR,83,26.89,2
64,59,VAR,83,26.89,1
63,61,VAR,94,26.86,2
61,61,VAR,100,26.86,2
63,63,VAR,100,26.97,2
77,64,VAR,65,26.97,2
81,61,VAR,51,26.97,3
82,59,VAR,45,26.91,3
84,57,W,40,26.89,6
84,52,VAR,33,26.86,6
86,46,VAR,25,26.86,2
84,46,VAR,27,26.86,3
79,57,VAR,47,26.89,2
75,57,VAR,53,26.91,1
75,55,VAR,50,26.94,1
72,57,VAR,60,26.94,2
70,59,VAR,68,26.94,2
68,59,E,73,26.94,3
64,61,ENE,88,26.94,5
64,61,VAR,88,26.91,2
63,63,VAR,100,26.89,1
63,63,VAR,100,26.91,2
61,61,VAR,100,26.94,1
72,64,E,78,26.97,5
77,57,E,50,26.97,7
79,55,E,44,26.97,6
82,54,E,37,26.94,6
82,52,VAR,35,26.91,5
84,52,VAR,33,26.89,5
84,52,VAR,33,26.86,5
86,52,VAR,31,26.86,3
82,54,NE,37,26.89,5
79,55,VAR,44,26.89,2
73,61,VAR,65,26.91,2
72,57,E,60,26.94,7
72,63,E,73,26.97,7
68,63,E,83,26.97,6
66,63,ESE,88,26.97,3
66,64,ESE,94,26.97,3
66,64,E,94,26.94,5
64,64,E,100,26.91,5
63,63,ESE,100,26.91,3
63,63,S,100,26.91,3
61,61,VAR,100,26.91,2
61,61,VAR,100,26.94,3
63,63,SE,100,26.97,6
66,66,ESE,100,26.99,7
70,66,ENE,88,26.99,5
75,63,ESE,65,26.99,9
77,63,E,61,26.99,9
79,63,E,57,26.94,9
81,61,E,51,26.91,10
82,59,E,45,26.89,9
82,59,E,45,26.89,8
82,57,E,42,26.89,12
81,59,E,48,26.89,8
77,61,ESE,57,26.91,6
73,61,E,65,26.91,6
72,63,ESE,73,26.94,5
72,63,E,73,26.97,3
70,63,ESE,78,26.97,5
66,64,E,94,26.97,5
66,66,ESE,100,26.94,6
64,64,E,100,26.94,5
64,64,ESE,100,26.94,3
63,63,E,100,26.94,3
63,63,VAR,100,26.94,2
64,64,E,100,26.97,6
64,64,ESE,100,26.97,6
73,64,ESE,73,27.02,13
77,64,E,65,27.02,12
75,64,E,69,26.99,12
77,63,SE,61,26.97,14
79,61,ESE,54,26.94,12
81,59,E,48,26.94,10
82,61,E,48,26.94,12
79,59,E,51,26.94,13
77,61,E,57,26.94,10
75,63,ESE,65,26.97,6
73,63,E,69,26.97,6
72,63,ESE,73,26.99,5
70,63,ESE,78,26.99,5
68,63,E,83,26.99,5
68,63,ESE,83,26.99,3
66,64,ESE,94,26.99,5
64,64,E,100,26.99,5
63,63,E,100,26.97,3
63,63,ENE,100,26.94,3
63,63,E,100,26.94,8
64,64,E,100,26.94,8
66,66,E,100,26.99,10
70,70,ESE,100,27.02,13
70,66,E,88,27.02,14
72,64,E,78,27.02,12
75,63,E,65,26.99,14
77,61,E,57,26.97,12
82,59,ESE,45,26.91,17
82,59,ESE,45,26.91,12
81,59,ESE,48,26.91,12
79,59,E,51,26.94,9
75,61,ESE,61,26.97,5
73,61,E,65,26.99,5
72,63,VAR,73,27.02,3
70,63,E,78,27.02,5
68,64,E,88,27.02,5
70,64,ESE,83,27.02,5
68,64,E,88,27.02,5
68,66,ESE,94,26.99,5
66,66,E,100,26.99,5
66,66,E,100,26.99,5
66,66,ENE,100,26.99,5
68,68,NE,100,27.04,5
70,70,ENE,100,27.04,6
77,66,ENE,69,27.04,9
82,64,ENE,54,26.99,9
84,63,E,48,26.97,9
84,61,E,45,26.94,7
84,59,ESE,42,26.91,6
84,59,E,42,26.91,9
82,59,E,45,26.94,6
79,63,ESE,57,26.94,5
75,64,E,69,26.97,3
75,63,ENE,65,26.99,5
72,63,VAR,73,27.02,2
70,64,VAR,83,27.02,3
68,64,VAR,88,27.02,3
68,66,VAR,94,26.99,3
66,66,VAR,100,26.99,2
66,66,E,100,27.02,6
77,59,ESE,54,27.02,10
79,55,E,44,27.02,7
82,57,E,42,26.97,7
82,55,SE,39,26.94,9
84,55,E,37,26.91,8
84,54,ESE,35,26.89,7
84,55,E,37,26.89,8
81,57,E,45,26.91,9
77,59,ESE,54,26.94,6
75,61,ESE,61,26.94,6
72,61,E,69,26.97,6
72,63,VAR,73,26.97,3
68,63,VAR,83,26.99,3
68,63,VAR,83,26.97,2
66,63,E,88,26.97,5
66,63,ENE,88,26.97,3
66,64,E,94,26.94,6
64,64,ENE,100,26.91,5
64,63,SE,94,26.91,5
61,61,ESE,100,26.94,6
61,61,VAR,100,26.97,2
70,64,VAR,83,26.99,1
75,61,ESE,61,27.02,12
77,61,E,57,26.99,13
79,59,E,51,26.99,7
82,59,E,45,26.97,8
82,59,ESE,45,26.94,7
84,57,SE,40,26.89,7
84,57,ESE,40,26.89,5
84,57,E,40,26.89,7
82,57,E,42,26.89,7
79,61,ESE,54,26.91,5
75,61,ESE,61,26.94,6
73,61,ESE,65,26.94,5
72,63,SE,73,26.97,6
70,63,VAR,78,26.97,3
68,63,ESE,83,26.97,5
68,66,ESE,94,26.97,7
68,68,E,100,26.94,5
68,68,E,100,26.91,7
68,68,E,100,26.91,6
66,66,SE,100,26.94,3
66,66,E,100,26.99,6
72,70,E,94,26.99,3
79,66,ESE,65,26.99,9
79,63,SE,57,26.97,7
82,61,VAR,48,26.94,5
84,61,ENE,45,26.91,8
84,59,ENE,42,26.89,6
86,57,E,37,26.86,8
84,57,ESE,40,26.86,8
82,59,ESE,45,26.89,7
77,61,SE,57,26.91,5
75,61,VAR,61,26.91,3
73,63,SE,69,26.94,6
72,63,SSE,73,26.97,5
70,63,E,78,26.97,6
70,68,ESE,94,26.94,7
68,68,ESE,100,26.94,3
70,68,E,94,26.91,7
70,68,E,94,26.91,7
70,68,ESE,94,26.89,6
70,68,E,94,26.94,6
72,66,ESE,83,26.97,7
72,66,E,83,26.99,8
72,66,ENE,83,26.99,7
77,64,E,65,26.97,6
79,64,VAR,61,26.94,6
81,63,VAR,54,26.91,6
82,61,NE,48,26.86,7
84,59,E,42,26.86,7
82,57,ENE,42,26.86,7
82,59,NNE,45,26.86,7
79,61,NE,54,26.89,6
75,63,ENE,65,26.91,3
73,63,ENE,69,26.94,6
72,63,ESE,73,26.94,5
70,63,ESE,78,26.94,3
70,68,SE,94,26.94,8
72,68,ESE,88,26.94,10
70,66,ESE,88,26.94,9
68,66,ESE,94,26.91,8
66,64,ESE,94,26.91,5
64,64,E,100,26.91,5
63,63,E,100,26.94,5
64,64,VAR,100,26.97,2
70,66,E,88,26.99,6
75,63,E,65,26.99,8
79,59,E,51,26.97,9
81,59,ENE,48,26.94,8
82,57,E,42,26.89,7
84,54,ENE,35,26.86,9
84,54,E,35,26.86,8
84,52,E,33,26.86,10
82,54,ESE,37,26.86,9
77,57,ESE,50,26.89,7
75,59,ESE,57,26.91,8
73,61,SE,65,26.94,6
70,63,E,78,26.97,6
72,64,ESE,78,26.97,8
70,66,SE,88,26.97,7
68,66,SE,94,26.97,6
66,66,ESE,100,26.94,3
64,64,VAR,100,26.91,2
63,63,VAR,100,26.94,2
63,63,E,100,26.94,3
61,61,VAR,100,26.97,2
68,68,ESE,100,26.99,6
77,63,E,61,27.02,9
79,63,E,57,26.99,12
81,61,E,51,26.97,12
82,59,E,45,26.94,12
82,57,ENE,42,26.91,9
84,57,ESE,40,26.89,10
84,57,ESE,40,26.89,10
82,59,E,45,26.89,10
77,59,ESE,54,26.91,6
75,61,ESE,61,26.91,6
73,61,ESE,65,26.94,6
72,63,E,73,26.97,3
70,63,E,78,26.97,5
68,64,E,88,26.97,6
68,68,E,100,26.97,8
68,68,ESE,100,26.94,6
66,66,E,100,26.91,5
66,66,E,100,26.91,5
68,68,VAR,100,26.94,3
68,68,E,100,26.94,6
68,68,E,100,26.97,7
72,72,E,100,26.99,8
75,63,ESE,65,26.99,12
77,63,E,61,26.99,14
79,63,E,57,26.99,12
79,66,E,65,26.97,12
81,63,ESE,54,26.94,9
82,63,E,51,26.89,8
84,61,ESE,45,26.89,10
84,61,ENE,45,26.86,9
82,63,E,51,26.89,7
79,63,ESE,57,26.91,5
75,63,E,65,26.91,7
73,63,E,69,26.94,5
72,64,ESE,78,26.97,5
70,64,E,83,26.97,6
68,66,E,94,26.97,6
68,66,ENE,94,26.94,6
68,68,E,100,26.91,9
70,70,E,100,26.91,8
70,70,E,100,26.91,6
70,70,E,100,26.94,6
70,68,E,94,26.94,6
72,68,E,88,26.99,7
73,68,ENE,83,27.02,7
75,64,E,69,27.02,7
77,64,ENE,65,26.99,7
81,63,ENE,54,26.94,6
82,63,ENE,51,26.91,8
84,61,ESE,45,26.89,9
84,61,ENE,45,26.89,7
82,61,NE,48,26.91,8
79,63,NNE,57,26.91,7
75,63,NE,65,26.94,6
75,63,NE,65,26.97,6
73,64,ENE,73,26.99,5
72,64,VAR,78,26.99,3
68,64,VAR,88,26.97,2
68,64,VAR,88,26.97,2
66,63,VAR,88,26.97,2
64,64,VAR,100,26.94,1
63,63,VAR,100,26.97,2
63,63,ESE,100,26.97,3
79,66,E,65,27.02,9
81,66,ESE,61,26.99,9
82,66,ENE,58,26.97,9
86,64,E,48,26.91,8
86,63,ESE,45,26.89,8
86,64,ESE,48,26.89,8
84,66,E,55,26.89,9
81,66,ESE,61,26.91,7
77,66,ESE,69,26.94,6
75,68,E,78,26.97,3
75,68,E,78,26.99,6
73,64,E,73,26.99,5
72,64,ESE,78,26.97,9
70,64,ESE,83,26.97,6
68,64,ENE,88,26.94,5
68,64,VAR,88,26.91,2
66,64,VAR,94,26.91,1
64,64,E,100,26.91,5
63,63,VAR,100,26.94,2
63,63,E,100,26.94,5
68,64,VAR,88,26.99,2
75,52,E,44,26.99,8
79,48,ESE,34,26.99,12
82,46,E,28,26.97,9
86,50,E,29,26.94,6
86,46,E,25,26.91,6
88,43,ESE,21,26.89,8
90,41,E,18,26.86,8
88,45,ESE,22,26.86,9
84,46,E,27,26.89,12
79,48,ESE,34,26.89,7
77,50,ESE,39,26.91,3
75,52,ESE,44,26.91,5
73,59,E,61,26.94,6
72,59,E,64,26.94,5
70,63,ENE,78,26.94,3
70,63,VAR,78,26.91,2
70,64,VAR,83,26.91,3
68,64,VAR,88,26.89,3
66,64,VAR,94,26.89,3
66,66,E,100,26.89,5
63,63,E,100,26.94,3
70,70,E,100,26.97,6
79,63,E,57,26.94,10
82,61,E,48,26.91,10
86,57,E,37,26.89,7
88,52,E,29,26.86,7
90,48,VAR,24,26.83,6
90,50,VAR,26,26.81,2
90,52,E,27,26.81,9
86,54,ESE,33,26.83,8
81,57,SE,45,26.83,5
77,57,VAR,50,26.86,2
75,59,E,57,26.89,5
72,61,VAR,69,26.89,2
72,61,VAR,69,26.89,2
66,63,VAR,88,26.86,1
63,63,VAR,100,26.86,1
61,61,VAR,100,26.89,2
63,63,VAR,100,26.91,2
72,68,VAR,88,26.94,3
84,54,E,35,26.94,7
86,43,ENE,22,26.91,9
90,46,E,22,26.89,8
90,45,VAR,21,26.86,3
91,45,NE,20,26.83,8
91,46,NE,21,26.83,7
90,45,NNE,21,26.83,12
88,50,NE,27,26.83,9
82,52,NE,35,26.83,7
79,52,NE,39,26.86,7
75,55,E,50,26.89,6
75,55,ESE,50,26.91,3
72,61,ESE,69,26.91,6
70,64,VAR,83,26.91,3
68,66,E,94,26.89,5
66,66,NE,100,26.86,5
66,66,ESE,100,26.89,5
64,64,NE,100,26.91,3
66,66,ENE,100,26.97,5
72,66,E,83,26.97,5
77,59,ENE,54,26.97,8
84,54,ENE,35,26.94,10
86,50,E,29,26.91,10
88,48,E,25,26.89,12
88,50,E,27,26.86,9
88,50,E,27,26.86,10
88,50,E,27,26.86,13
86,52,E,31,26.86,9
81,57,ESE,45,26.89,7
77,61,E,57,26.91,6
75,63,E,65,26.94,5
72,63,E,73,26.97,6
72,61,ESE,69,26.97,6
70,61,ESE,73,26.97,5
66,61,E,83,26.94,5
66,63,ENE,88,26.94,5
66,63,ENE,88,26.91,5
64,64,ENE,100,26.91,5
66,66,ENE,100,26.97,8
70,70,E,100,26.99,10
75,66,E,73,26.99,13
79,64,E,61,26.99,10
82,59,E,45,26.97,13
84,61,E,45,26.94,8
86,59,E,40,26.91,12
86,57,E,37,26.89,12
86,59,E,40,26.86,12
84,59,E,42,26.86,12
82,59,ESE,45,26.89,13
79,61,ESE,54,26.91,8
77,63,SE,61,26.94,5
75,63,ESE,65,26.97,6
73,64,ESE,73,26.97,5
72,66,E,83,26.97,7
70,66,ESE,88,26.97,6
68,66,E,94,26.94,5
68,66,VAR,94,26.94,3
66,66,ESE,100,26.91,5
66,66,VAR,100,26.91,2
64,64,VAR,100,26.91,3
64,64,ENE,100,26.94,3
64,64,VAR,100,26.94,2
64,64,VAR,100,26.97,3
68,68,E,100,26.99,5
75,66,E,73,26.99,12
79,64,ESE,61,26.99,14
81,63,ESE,54,26.99,9
82,61,ESE,48,26.94,8
86,61,VAR,43,26.91,7
86,59,E,40,26.86,7
88,59,E,38,26.86,7
86,59,E,40,26.83,7
84,61,E,45,26.86,9
81,63,ESE,54,26.89,6
77,63,ESE,61,26.89,6
77,64,ESE,65,26.91,8
73,64,SE,73,26.94,6
72,64,SE,78,26.94,5
72,66,SE,83,26.94,5
72,70,ESE,94,26.91,5
72,70,ESE,94,26.91,9
72,70,ESE,94,26.91,7
72,70,ESE,94,26.89,7
70,70,SSE,100,26.91,6
68,68,ESE,100,26.94,6
68,68,E,100,26.97,5
82,66,E,58,26.99,6
84,61,ESE,45,26.97,5
86,59,VAR,40,26.94,5
84,61,E,45,26.94,6
88,57,E,35,26.91,7
88,55,VAR,33,26.89,6
90,54,SE,29,26.86,6
90,52,E,27,26.89,5
88,52,E,29,26.89,6
82,55,ESE,39,26.91,3
79,54,SSE,42,26.91,6
77,57,SSE,50,26.94,8
75,59,SE,57,26.97,6
73,61,ESE,65,26.97,5
72,63,ESE,73,26.97,5
70,64,ESE,83,26.97,5
68,64,VAR,88,26.94,1
64,64,E,100,26.91,5
66,66,ESE,100,26.94,5
68,68,SE,100,26.97,6
66,66,ESE,100,26.99,6
82,61,SE,48,27.02,3
90,50,VAR,26,26.94,2
90,46,NNE,22,26.91,6
90,46,VAR,22,26.89,3
91,46,VAR,21,26.89,3
90,46,E,22,26.89,6
77,59,ESE,54,26.99,9
72,66,E,83,26.99,5
72,68,VAR,88,26.99,2
68,68,VAR,100,26.97,1
68,68,VAR,100,26.94,2
66,66,ESE,100,27.02,8
72,66,E,83,27.04,6
79,61,E,54,27.02,8
84,55,E,37,26.99,12
86,54,E,33,26.97,9
86,55,E,35,26.94,10
88,54,E,31,26.91,9
90,54,E,29,26.89,9
88,52,ESE,29,26.89,10
86,52,E,31,26.91,8
81,55,ESE,42,26.91,6
79,59,ESE,51,26.94,6
77,61,ESE,57,26.97,7
75,61,SE,61,26.97,5
73,63,SE,69,26.97,5
72,63,VAR,73,26.97,2
70,63,VAR,78,26.97,3
68,64,SE,88,26.97,5
68,66,ESE,94,26.94,5
68,66,E,94,26.91,3
68,68,ESE,100,26.91,6
68,64,E,88,26.94,5
66,66,VAR,100,26.94,1
68,68,VAR,100,26.97,1
73,64,E,73,26.99,7
79,57,E,47,26.99,10
81,55,E,42,26.99,10
84,55,E,37,26.97,9
84,54,E,35,26.94,8
86,54,E,33,26.91,8
88,52,ESE,29,26.89,7
88,52,E,29,26.89,7
88,54,E,31,26.86,8
88,54,E,31,26.89,8
82,55,ESE,39,26.89,5
81,57,ESE,45,26.91,5
79,59,SE,51,26.94,8
77,63,ESE,61,26.94,10
